Opportunities.Campaign Name,Opportunities.Budget,Opportunities.Discount,Opportunities.Opportunity Owner Name,CountNonNull(Opportunities.Status)
New Product Releases,4000,0.055,Alan Steiner,1
New Product Releases,4125,0.048,David So,2
New Product Releases,4125,0.048,Spencer Low,2
New Product Releases,4125,0.048,Alan Steiner,1
New Product Releases,4125,0.048,Alicia Thomber,1
New Product Releases,4125,0.048,Jeff Hay,1
New Product Releases,4125,0.047,Greg Winston,2
New Product Releases,4125,0.047,Anne Weiler,1
New Product Releases,4125,0.047,Renee Lo,1
New Product Releases,4125,0.05,Alan Steiner,2
New Product Releases,4125,0.055,Alan Steiner,1
New Product Releases,4125,0.055,Molly Clark,1
New Product Releases,4125,0.046,Sanjay Shah,1
New Product Releases,4125,0.052,Greg Winston,1
New Product Releases,4125,0.053,Eric Gruber,1
New Product Releases,3875,0.048,Molly Clark,3
New Product Releases,3875,0.048,Alicia Thomber,2
New Product Releases,3875,0.048,Julian Isla,2
New Product Releases,3875,0.048,David So,1
New Product Releases,3875,0.048,Eric Gruber,1
New Product Releases,3875,0.048,Spencer Low,1
New Product Releases,3875,0.053,David So,2
New Product Releases,3875,0.053,Eric Gruber,1
New Product Releases,3875,0.053,Spencer Low,1
New Product Releases,3875,0.05,Alan Steiner,2
New Product Releases,3875,0.047,Sanjay Shah,1
New Product Releases,4250,0.048,David So,2
New Product Releases,4250,0.048,Alicia Thomber,1
New Product Releases,4250,0.048,Eric Gruber,1
New Product Releases,4250,0.048,Jeff Hay,1
New Product Releases,4250,0.048,Molly Clark,1
New Product Releases,4250,0.053,Julian Isla,2
New Product Releases,4250,0.053,Molly Clark,2
New Product Releases,4250,0.053,Eric Gruber,1
New Product Releases,4250,0.047,Greg Winston,2
New Product Releases,4250,0.05,Alan Steiner,1
New Product Releases,4250,0.05,Anne Weiler,1
New Product Releases,4250,0.046,Sanjay Shah,1
New Product Releases,4250,0.052,Anne Weiler,1
New Product Releases,5250,0.048,Alicia Thomber,5
New Product Releases,5250,0.048,Eric Gruber,2
New Product Releases,5250,0.048,David So,1
New Product Releases,5250,0.048,Molly Clark,1
New Product Releases,5250,0.047,Greg Winston,4
New Product Releases,5250,0.047,Anne Weiler,1
New Product Releases,5250,0.053,Molly Clark,2
New Product Releases,5250,0.05,Anne Weiler,1
New Product Releases,6125,0.048,Eric Gruber,3
New Product Releases,6125,0.048,Molly Clark,3
New Product Releases,6125,0.048,Alicia Thomber,2
New Product Releases,6125,0.048,Spencer Low,1
New Product Releases,6125,0.05,Alan Steiner,2
New Product Releases,6125,0.05,Anne Weiler,2
New Product Releases,6125,0.047,Greg Winston,1
New Product Releases,6125,0.047,Sanjay Shah,1
New Product Releases,6125,0.052,Greg Winston,1
New Product Releases,6125,0.053,Eric Gruber,1
New Product Releases,3250,0.048,Molly Clark,3
New Product Releases,3250,0.048,Jeff Hay,2
New Product Releases,3250,0.048,Spencer Low,2
New Product Releases,3250,0.048,Alicia Thomber,1
New Product Releases,3250,0.048,Eric Gruber,1
New Product Releases,3250,0.018,Alicia Thomber,1
New Product Releases,3250,0.018,Molly Clark,1
New Product Releases,3250,0.05,Anne Weiler,2
New Product Releases,3250,0.02,Anne Weiler,1
New Product Releases,3250,0.052,Anne Weiler,1
New Product Releases,3250,0.055,Alan Steiner,1
New Product Releases,5375,0.048,Spencer Low,3
New Product Releases,5375,0.048,Alan Steiner,1
New Product Releases,5375,0.048,Jeff Hay,1
New Product Releases,5375,0.048,Molly Clark,1
New Product Releases,5375,0.053,David So,2
New Product Releases,5375,0.053,Alicia Thomber,1
New Product Releases,5375,0.047,Greg Winston,1
New Product Releases,5375,0.047,Sanjay Shah,1
New Product Releases,5375,0.05,Alan Steiner,1
New Product Releases,5375,0.05,Anne Weiler,1
New Product Releases,5375,0.052,Anne Weiler,1
New Product Releases,5375,0.052,Greg Winston,1
New Product Releases,5375,0.046,Anne Weiler,1
New Product Releases,750,0.053,Alan Steiner,1
New Product Releases,750,0.053,Alicia Thomber,1
New Product Releases,750,0.053,David So,1
New Product Releases,750,0.053,Jeff Hay,1
New Product Releases,750,0.053,Molly Clark,1
New Product Releases,750,0.018,Alicia Thomber,1
New Product Releases,750,0.018,David So,1
New Product Releases,750,0.018,Eric Gruber,1
New Product Releases,750,0.02,Alan Steiner,1
New Product Releases,750,0.02,Anne Weiler,1
New Product Releases,750,0.017,Greg Winston,1
New Product Releases,750,0.048,David So,1
New Product Releases,750,0.051,Sanjay Shah,1
New Product Releases,750,0.052,Anne Weiler,1
New Product Releases,750,0.055,Renee Lo,1
New Product Releases,5000,0.048,Eric Gruber,2
New Product Releases,5000,0.048,Molly Clark,2
New Product Releases,5000,0.048,David So,1
New Product Releases,5000,0.05,Alan Steiner,2
New Product Releases,5000,0.05,Anne Weiler,1
New Product Releases,5000,0.052,Greg Winston,2
New Product Releases,5000,0.052,Anne Weiler,1
New Product Releases,5000,0.053,David So,1
New Product Releases,5000,0.053,Julian Isla,1
New Product Releases,5000,0.047,Sanjay Shah,1
New Product Releases,5000,0.055,Anne Weiler,1
New Product Releases,625,0.018,David So,2
New Product Releases,625,0.018,Eric Gruber,1
New Product Releases,625,0.052,Greg Winston,2
New Product Releases,625,0.052,Renee Lo,1
New Product Releases,625,0.047,Anne Weiler,1
New Product Releases,625,0.047,Greg Winston,1
New Product Releases,625,0.048,Alan Steiner,1
New Product Releases,625,0.048,Eric Gruber,1
New Product Releases,625,0.017,Anne Weiler,1
New Product Releases,625,0.05,Anne Weiler,1
New Product Releases,625,0.053,David So,1
New Product Releases,625,0.055,Alan Steiner,1
New Product Releases,3125,0.048,Spencer Low,2
New Product Releases,3125,0.048,David So,1
New Product Releases,3125,0.048,Molly Clark,1
New Product Releases,3125,0.053,Alicia Thomber,1
New Product Releases,3125,0.053,David So,1
New Product Releases,3125,0.053,Julian Isla,1
New Product Releases,3125,0.018,David So,1
New Product Releases,3125,0.018,Molly Clark,1
New Product Releases,3125,0.05,Alan Steiner,2
New Product Releases,3125,0.047,Anne Weiler,1
New Product Releases,3125,0.055,Alan Steiner,1
New Product Releases,3125,0.078,Spencer Low,1
New Product Releases,5875,0.048,Molly Clark,3
New Product Releases,5875,0.048,Alan Steiner,1
New Product Releases,5875,0.048,Alicia Thomber,1
New Product Releases,5875,0.048,Eric Gruber,1
New Product Releases,5875,0.048,Jeff Hay,1
New Product Releases,5875,0.047,Greg Winston,2
New Product Releases,5875,0.047,Renee Lo,1
New Product Releases,5875,0.05,Renee Lo,2
New Product Releases,5875,0.052,Greg Winston,1
New Product Releases,5875,0.055,Anne Weiler,1
New Product Releases,4500,0.048,Alicia Thomber,2
New Product Releases,4500,0.048,Molly Clark,2
New Product Releases,4500,0.048,Alan Steiner,1
New Product Releases,4500,0.048,David So,1
New Product Releases,4500,0.048,Jeff Hay,1
New Product Releases,4500,0.048,Spencer Low,1
New Product Releases,4500,0.05,Alan Steiner,1
New Product Releases,4500,0.05,Anne Weiler,1
New Product Releases,4500,0.046,Sanjay Shah,1
New Product Releases,4500,0.047,Sanjay Shah,1
New Product Releases,4500,0.053,Molly Clark,1
New Product Releases,500,0.048,Molly Clark,3
New Product Releases,500,0.048,Eric Gruber,2
New Product Releases,500,0.048,David So,1
New Product Releases,500,0.048,Julian Isla,1
New Product Releases,500,0.047,Greg Winston,3
New Product Releases,500,0.05,Alan Steiner,1
New Product Releases,2000,0.018,Alicia Thomber,2
New Product Releases,2000,0.018,David So,1
New Product Releases,2000,0.018,Eric Gruber,1
New Product Releases,2000,0.018,Molly Clark,1
New Product Releases,2000,0.053,Alicia Thomber,1
New Product Releases,2000,0.053,David So,1
New Product Releases,2000,0.017,Anne Weiler,1
New Product Releases,2000,0.052,Renee Lo,1
New Product Releases,2000,0.055,Anne Weiler,1
New Product Releases,2125,0.053,David So,3
New Product Releases,2125,0.053,Molly Clark,1
New Product Releases,2125,0.053,Spencer Low,1
New Product Releases,2125,0.017,Renee Lo,2
New Product Releases,2125,0.018,Eric Gruber,2
New Product Releases,2125,0.052,Sanjay Shah,1
New Product Releases,2250,0.018,Molly Clark,3
New Product Releases,2250,0.018,Alicia Thomber,1
New Product Releases,2250,0.053,Alicia Thomber,2
New Product Releases,2250,0.053,David So,1
New Product Releases,2250,0.053,Jeff Hay,1
New Product Releases,2250,0.017,Sanjay Shah,1
New Product Releases,2250,0.055,Anne Weiler,1
New Product Releases,250,0.048,Alicia Thomber,2
New Product Releases,250,0.048,Eric Gruber,1
New Product Releases,250,0.048,Molly Clark,1
New Product Releases,250,0.05,Anne Weiler,2
New Product Releases,250,0.05,Alan Steiner,1
New Product Releases,250,0.047,Greg Winston,1
New Product Releases,1625,0.018,David So,1
New Product Releases,1625,0.018,Eric Gruber,1
New Product Releases,1625,0.018,Spencer Low,1
New Product Releases,1625,0.052,Greg Winston,1
New Product Releases,1625,0.052,Renee Lo,1
New Product Releases,1625,0.053,Alicia Thomber,2
New Product Releases,1625,0.055,Alan Steiner,1
New Product Releases,2375,0.018,Alicia Thomber,1
New Product Releases,2375,0.018,Jeff Hay,1
New Product Releases,2375,0.018,Molly Clark,1
New Product Releases,2375,0.018,Spencer Low,1
New Product Releases,2375,0.053,Alicia Thomber,2
New Product Releases,2375,0.053,Julian Isla,1
New Product Releases,2375,0.02,Alan Steiner,1
New Product Releases,1250,0.018,David So,1
New Product Releases,1250,0.018,Molly Clark,1
New Product Releases,1250,0.02,Anne Weiler,2
New Product Releases,1250,0.053,Alicia Thomber,2
New Product Releases,1250,0.051,Anne Weiler,1
New Product Releases,1500,0.053,Alicia Thomber,2
New Product Releases,1500,0.053,Eric Gruber,1
New Product Releases,1500,0.053,Spencer Low,1
New Product Releases,1500,0.018,David So,1
New Product Releases,1500,0.018,Eric Gruber,1
New Product Releases,1500,0.018,Jeff Hay,1
New Product Releases,1875,0.052,Greg Winston,2
New Product Releases,1875,0.053,Alicia Thomber,2
New Product Releases,1875,0.016,Sanjay Shah,1
New Product Releases,1875,0.018,David So,1
New Product Releases,125,0.047,Greg Winston,1
New Product Releases,125,0.047,Renee Lo,1
New Product Releases,125,0.047,Sanjay Shah,1
New Product Releases,125,0.048,Alan Steiner,1
New Product Releases,125,0.048,Alicia Thomber,1
New Product Releases,1375,0.018,Alan Steiner,1
New Product Releases,1375,0.018,David So,1
New Product Releases,1375,0.017,Renee Lo,1
New Product Releases,1375,0.02,Alan Steiner,1
New Product Releases,1375,0.055,Anne Weiler,1
New Product Releases,375,0.048,Alicia Thomber,1
New Product Releases,375,0.048,Jeff Hay,1
New Product Releases,375,0.047,Renee Lo,1
New Product Releases,375,0.05,Alan Steiner,1
New Product Releases,1750,0.053,Alicia Thomber,1
New Product Releases,1750,0.053,Molly Clark,1
New Product Releases,1750,0.017,Greg Winston,1
New Product Releases,1750,0.018,Alicia Thomber,1
Customer Care Campaign,3000,0.038,Alicia Thomber,5
Customer Care Campaign,3000,0.038,Eric Gruber,5
Customer Care Campaign,3000,0.038,Molly Clark,3
Customer Care Campaign,3000,0.038,David So,2
Customer Care Campaign,3000,0.038,Alan Steiner,1
Customer Care Campaign,3000,0.038,Anne Weiler,1
Customer Care Campaign,3000,0.038,Julian Isla,1
Customer Care Campaign,3000,0.038,Spencer Low,1
Customer Care Campaign,3000,0.037,Greg Winston,7
Customer Care Campaign,3000,0.037,Anne Weiler,3
Customer Care Campaign,3000,0.037,Renee Lo,1
Customer Care Campaign,3000,0.037,Sanjay Shah,1
Customer Care Campaign,3000,0.04,Alan Steiner,2
Customer Care Campaign,3000,0.04,Anne Weiler,2
Customer Care Campaign,3000,0.04,Molly Clark,2
Customer Care Campaign,3000,0.04,Renee Lo,1
Customer Care Campaign,3000,0.028,David So,1
Customer Care Campaign,3000,0.028,Julian Isla,1
Customer Care Campaign,3000,0.028,Molly Clark,1
Customer Care Campaign,3000,0.036,Sanjay Shah,2
Customer Care Campaign,3000,0.036,Anne Weiler,1
Customer Care Campaign,3000,0.026,Sanjay Shah,2
Customer Care Campaign,3000,0.063,Jeff Hay,1
Customer Care Campaign,3625,0.038,David So,5
Customer Care Campaign,3625,0.038,Molly Clark,3
Customer Care Campaign,3625,0.038,Alicia Thomber,2
Customer Care Campaign,3625,0.038,Eric Gruber,2
Customer Care Campaign,3625,0.038,Jeff Hay,2
Customer Care Campaign,3625,0.038,Spencer Low,2
Customer Care Campaign,3625,0.038,Julian Isla,1
Customer Care Campaign,3625,0.037,Greg Winston,7
Customer Care Campaign,3625,0.037,Anne Weiler,2
Customer Care Campaign,3625,0.037,Sanjay Shah,2
Customer Care Campaign,3625,0.04,Anne Weiler,5
Customer Care Campaign,3625,0.04,Alan Steiner,3
Customer Care Campaign,3625,0.04,Molly Clark,1
Customer Care Campaign,3625,0.058,Alicia Thomber,1
Customer Care Campaign,3625,0.058,David So,1
Customer Care Campaign,3625,0.058,Julian Isla,1
Customer Care Campaign,3625,0.027,Sanjay Shah,1
Customer Care Campaign,3625,0.03,Alan Steiner,1
Customer Care Campaign,3625,0.036,Sanjay Shah,1
Customer Care Campaign,3625,0.057,Greg Winston,1
Customer Care Campaign,3625,0.09,Anne Weiler,1
Customer Care Campaign,4000,0.038,Molly Clark,7
Customer Care Campaign,4000,0.038,Julian Isla,4
Customer Care Campaign,4000,0.038,Spencer Low,4
Customer Care Campaign,4000,0.038,Alicia Thomber,3
Customer Care Campaign,4000,0.038,David So,3
Customer Care Campaign,4000,0.038,Eric Gruber,2
Customer Care Campaign,4000,0.038,Alan Steiner,1
Customer Care Campaign,4000,0.038,Jeff Hay,1
Customer Care Campaign,4000,0.037,Greg Winston,6
Customer Care Campaign,4000,0.037,Anne Weiler,1
Customer Care Campaign,4000,0.037,Renee Lo,1
Customer Care Campaign,4000,0.037,Sanjay Shah,1
Customer Care Campaign,4000,0.04,Anne Weiler,3
Customer Care Campaign,4000,0.04,Alan Steiner,1
Customer Care Campaign,4000,0.058,David So,1
Customer Care Campaign,4000,0.058,Eric Gruber,1
Customer Care Campaign,4000,0.058,Molly Clark,1
Customer Care Campaign,4000,0.088,Alan Steiner,1
Customer Care Campaign,4000,0.088,Spencer Low,1
Customer Care Campaign,4000,0.057,Sanjay Shah,1
Customer Care Campaign,4000,0.06,Anne Weiler,1
Customer Care Campaign,4250,0.038,Molly Clark,6
Customer Care Campaign,4250,0.038,Alan Steiner,3
Customer Care Campaign,4250,0.038,Alicia Thomber,3
Customer Care Campaign,4250,0.038,Spencer Low,3
Customer Care Campaign,4250,0.038,David So,2
Customer Care Campaign,4250,0.038,Eric Gruber,2
Customer Care Campaign,4250,0.038,Jeff Hay,2
Customer Care Campaign,4250,0.038,Julian Isla,1
Customer Care Campaign,4250,0.037,Greg Winston,6
Customer Care Campaign,4250,0.037,Sanjay Shah,3
Customer Care Campaign,4250,0.037,Renee Lo,1
Customer Care Campaign,4250,0.04,Alan Steiner,3
Customer Care Campaign,4250,0.04,Anne Weiler,1
Customer Care Campaign,4250,0.04,Renee Lo,1
Customer Care Campaign,4250,0.058,David So,2
Customer Care Campaign,4250,0.058,Jeff Hay,2
Customer Care Campaign,4250,0.036,Anne Weiler,1
Customer Care Campaign,4250,0.036,Sanjay Shah,1
Customer Care Campaign,4250,0.088,Eric Gruber,1
Customer Care Campaign,4250,0.088,Molly Clark,1
Customer Care Campaign,3250,0.038,Alicia Thomber,5
Customer Care Campaign,3250,0.038,David So,3
Customer Care Campaign,3250,0.038,Molly Clark,3
Customer Care Campaign,3250,0.038,Alan Steiner,2
Customer Care Campaign,3250,0.038,Eric Gruber,2
Customer Care Campaign,3250,0.038,Julian Isla,2
Customer Care Campaign,3250,0.038,Spencer Low,2
Customer Care Campaign,3250,0.037,Greg Winston,7
Customer Care Campaign,3250,0.037,Anne Weiler,1
Customer Care Campaign,3250,0.037,Sanjay Shah,1
Customer Care Campaign,3250,0.04,Anne Weiler,2
Customer Care Campaign,3250,0.04,Alan Steiner,1
Customer Care Campaign,3250,0.09,Alan Steiner,2
Customer Care Campaign,3250,0.09,Anne Weiler,1
Customer Care Campaign,3250,0.028,David So,1
Customer Care Campaign,3250,0.028,Eric Gruber,1
Customer Care Campaign,3250,0.065,Alan Steiner,1
Customer Care Campaign,3250,0.065,Anne Weiler,1
Customer Care Campaign,3250,0.027,Greg Winston,1
Customer Care Campaign,3250,0.036,Sanjay Shah,1
Customer Care Campaign,3250,0.058,Eric Gruber,1
Customer Care Campaign,3250,0.06,Alan Steiner,1
Customer Care Campaign,3250,0.063,Molly Clark,1
Customer Care Campaign,3500,0.038,David So,8
Customer Care Campaign,3500,0.038,Molly Clark,6
Customer Care Campaign,3500,0.038,Alicia Thomber,4
Customer Care Campaign,3500,0.038,Alan Steiner,2
Customer Care Campaign,3500,0.038,Jeff Hay,1
Customer Care Campaign,3500,0.038,Julian Isla,1
Customer Care Campaign,3500,0.038,Spencer Low,1
Customer Care Campaign,3500,0.037,Greg Winston,2
Customer Care Campaign,3500,0.037,Anne Weiler,1
Customer Care Campaign,3500,0.037,Renee Lo,1
Customer Care Campaign,3500,0.037,Sanjay Shah,1
Customer Care Campaign,3500,0.04,Alan Steiner,2
Customer Care Campaign,3500,0.04,Anne Weiler,2
Customer Care Campaign,3500,0.028,Eric Gruber,1
Customer Care Campaign,3500,0.028,Spencer Low,1
Customer Care Campaign,3500,0.058,Alan Steiner,1
Customer Care Campaign,3500,0.058,Alicia Thomber,1
Customer Care Campaign,3500,0.06,Alan Steiner,1
Customer Care Campaign,3500,0.06,Anne Weiler,1
Customer Care Campaign,3500,0.063,Molly Clark,1
Customer Care Campaign,3500,0.063,Spencer Low,1
Customer Care Campaign,3500,0.088,David So,1
Customer Care Campaign,3500,0.088,Eric Gruber,1
Customer Care Campaign,3500,0.065,Alan Steiner,1
Customer Care Campaign,2625,0.038,David So,6
Customer Care Campaign,2625,0.038,Eric Gruber,5
Customer Care Campaign,2625,0.038,Molly Clark,5
Customer Care Campaign,2625,0.038,Alan Steiner,2
Customer Care Campaign,2625,0.038,Alicia Thomber,2
Customer Care Campaign,2625,0.038,Jeff Hay,1
Customer Care Campaign,2625,0.038,Julian Isla,1
Customer Care Campaign,2625,0.038,Spencer Low,1
Customer Care Campaign,2625,0.028,Molly Clark,2
Customer Care Campaign,2625,0.028,David So,1
Customer Care Campaign,2625,0.028,Eric Gruber,1
Customer Care Campaign,2625,0.063,Alicia Thomber,1
Customer Care Campaign,2625,0.063,Eric Gruber,1
Customer Care Campaign,2625,0.063,Jeff Hay,1
Customer Care Campaign,2625,0.063,Julian Isla,1
Customer Care Campaign,2625,0.04,Anne Weiler,2
Customer Care Campaign,2625,0.04,Renee Lo,1
Customer Care Campaign,2625,0.027,Renee Lo,1
Customer Care Campaign,2625,0.027,Sanjay Shah,1
Customer Care Campaign,2625,0.03,Alan Steiner,1
Customer Care Campaign,2625,0.03,Anne Weiler,1
Customer Care Campaign,2625,0.037,Anne Weiler,1
Customer Care Campaign,2625,0.037,Greg Winston,1
Customer Care Campaign,2625,0.065,Anne Weiler,1
Customer Care Campaign,4125,0.038,David So,11
Customer Care Campaign,4125,0.038,Alicia Thomber,5
Customer Care Campaign,4125,0.038,Eric Gruber,3
Customer Care Campaign,4125,0.038,Molly Clark,3
Customer Care Campaign,4125,0.038,Jeff Hay,2
Customer Care Campaign,4125,0.038,Julian Isla,2
Customer Care Campaign,4125,0.038,Spencer Low,2
Customer Care Campaign,4125,0.038,Alan Steiner,1
Customer Care Campaign,4125,0.037,Anne Weiler,2
Customer Care Campaign,4125,0.037,Greg Winston,2
Customer Care Campaign,4125,0.037,Renee Lo,1
Customer Care Campaign,4125,0.04,Alan Steiner,1
Customer Care Campaign,4125,0.04,Anne Weiler,1
Customer Care Campaign,4125,0.04,Molly Clark,1
Customer Care Campaign,4125,0.058,Alicia Thomber,1
Customer Care Campaign,4125,0.058,Julian Isla,1
Customer Care Campaign,4125,0.036,Sanjay Shah,1
Customer Care Campaign,4125,0.09,Alan Steiner,1
Customer Care Campaign,2500,0.038,David So,5
Customer Care Campaign,2500,0.038,Alicia Thomber,4
Customer Care Campaign,2500,0.038,Eric Gruber,3
Customer Care Campaign,2500,0.038,Alan Steiner,2
Customer Care Campaign,2500,0.038,Julian Isla,1
Customer Care Campaign,2500,0.038,Molly Clark,1
Customer Care Campaign,2500,0.038,Spencer Low,1
Customer Care Campaign,2500,0.04,Anne Weiler,4
Customer Care Campaign,2500,0.04,Alan Steiner,2
Customer Care Campaign,2500,0.04,Renee Lo,2
Customer Care Campaign,2500,0.037,Anne Weiler,1
Customer Care Campaign,2500,0.037,Greg Winston,1
Customer Care Campaign,2500,0.037,Renee Lo,1
Customer Care Campaign,2500,0.037,Sanjay Shah,1
Customer Care Campaign,2500,0.028,David So,1
Customer Care Campaign,2500,0.028,Jeff Hay,1
